Age,Attrition,DailyRate,DistanceFromHome,EmployeeCount,EmployeeNumber,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Over18,OverTime,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance
0.38461538461538464,1.0,0.43352601156069365,-0.5,0.0,-0.9577266322217003,0.7832167832167832,0.1964155084125823,0.42236900398727295,2.0,-0.5,0.0,-1.0,-0.2222222222222222,-3.0,0.16666666666666666,0.2,-0.3333333333333333,0.4,2,2,2,1,2,0,0,3,7,3,2,0,1,0,1,0
1.0,0.0,-0.7557803468208093,0.08333333333333333,0.0,-0.9567872240488492,-0.13986013986013987,0.03858814923189466,0.8595996616859318,-0.3333333333333333,1.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.8,0.0,0.8,1,1,1,1,0,1,2,3,6,2,1,0,0,1,3,2
0.07692307692307693,1.0,0.8251445086705202,-0.4166666666666667,0.0,-0.954908407703147,0.7272727272727273,-0.5173738112655449,-0.9536831930403963,1.3333333333333333,0.16666666666666666,0.0,-1.0,-0.3333333333333333,0.0,-0.8333333333333334,-0.6,-0.3333333333333333,-0.6,2,1,2,4,3,1,2,4,2,0,2,0,1,0,2,2
-0.23076923076923078,0.0,0.8526011560693642,-0.3333333333333333,0.0,-0.9539689995302959,-0.27972027972027974,-0.3675932699341624,0.7187965685287365,-0.3333333333333333,-0.5,0.0,-1.0,-0.2222222222222222,0.0,0.5,0.8,0.6666666666666666,-0.6,1,1,4,1,3,0,0,4,6,0,1,0,1,0,0,2
-0.6923076923076923,0.0,-0.30491329479768786,-0.4166666666666667,0.0,-0.9520901831845937,-0.7272727272727273,-0.2653621068032187,0.19304039631076564,2.3333333333333335,-0.3333333333333333,0.0,0.0,-0.4444444444444444,0.0,-0.5,-0.2,0.3333333333333333,-0.2,2,1,1,3,1,1,0,4,2,2,1,0,0,0,3,2
-0.3076923076923077,0.0,0.29335260115606937,-0.4166666666666667,0.0,-0.9511507750117426,0.36363636363636365,-0.33851499634235555,-0.1910266220951307,-0.6666666666666666,-0.16666666666666666,0.0,-1.0,-0.2222222222222222,-1.0,0.3333333333333333,0.8,0.6666666666666666,0.6,1,1,2,1,3,1,0,4,2,3,2,0,0,0,0,3
1.7692307692307692,0.0,0.7543352601156069,-0.3333333333333333,0.0,-0.9492719586660404,0.4195804195804196,-0.41130212143379663,-0.3440734624833864,0.6666666666666666,1.0,0.0,2.0,0.2222222222222222,0.0,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,2,1,0,3,0,0,3,4,2,1,1,0,1,1,1,3
-0.46153846153846156,0.0,0.8034682080924855,1.4166666666666667,0.0,-0.9483325504931893,0.027972027972027972,-0.4070958302852963,-0.07253614724717064,-0.3333333333333333,1.3333333333333333,0.0,0.0,-1.0,-1.0,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,2,1,1,1,3,1,0,4,2,0,0,0,0,1,2,2
0.15384615384615385,0.0,-0.846820809248555,1.3333333333333333,0.0,-0.9473931423203382,-0.6153846153846154,0.8425384052670081,-0.43888195255547946,-0.6666666666666666,1.1666666666666667,0.0,-1.0,0.0,-1.0,0.6666666666666666,0.8,0.0,1.0,1,1,0,1,3,1,2,0,4,0,2,0,0,1,2,2
0.0,0.0,0.7182080924855492,1.6666666666666667,0.0,-0.9464537341474871,0.7832167832167832,0.05815654718361375,0.18861009303636878,1.3333333333333333,-0.16666666666666666,0.0,1.0,0.7777777777777778,0.0,0.3333333333333333,0.8,2.0,0.8,2,1,0,3,0,1,0,3,0,0,1,0,0,0,2,3
-0.07692307692307693,0.0,0.010115606936416185,0.75,0.0,-0.945514325974636,0.5034965034965035,-0.4559253840526701,0.18071609811107978,-0.6666666666666666,-0.16666666666666666,0.0,0.0,-0.4444444444444444,2.0,0.0,0.2,-0.3333333333333333,0.0,2,1,0,3,1,1,3,4,2,2,1,0,0,0,0,2
-0.5384615384615384,0.0,-0.9378612716763006,0.6666666666666666,0.0,-0.9445749178017849,-0.4755244755244755,-0.1327724945135333,-0.12513592975955537,-0.6666666666666666,-0.3333333333333333,0.0,-1.0,0.0,0.0,0.6666666666666666,0.4,-0.3333333333333333,1.0,2,1,2,1,3,0,2,3,2,0,2,0,1,0,3,2
-0.38461538461538464,0.0,-0.1907514450867052,1.5833333333333333,0.0,-0.9436355096289337,-0.9790209790209791,-0.3672275054864667,0.07527488018043417,-0.3333333333333333,0.5,0.0,0.0,-0.5555555555555556,-2.0,0.0,-0.2,1.0,0.0,2,1,1,1,1,1,0,4,6,0,0,0,0,0,3,3
-0.15384615384615385,0.0,0.7861271676300579,1.0,0.0,-0.9417566932832315,0.7552447552447552,-0.4129480614484272,-0.44121793064561604,-0.6666666666666666,-0.5,0.0,0.0,-0.7777777777777778,-1.0,-0.5,-0.2,0.0,-0.2,2,1,2,3,2,1,0,4,2,3,0,0,0,0,0,2
-0.6153846153846154,1.0,-1.010115606936416,1.4166666666666667,0.0,-0.9408172851103804,-0.44755244755244755,-0.5287125091441112,-0.10378992307382497,1.0,0.0,0.0,-1.0,-0.4444444444444444,1.0,-0.16666666666666666,-0.2,-0.3333333333333333,0.0,2,1,0,1,0,1,2,4,2,0,2,0,1,0,2,2
-0.5384615384615384,0.0,0.8482658959537572,1.1666666666666667,0.0,-0.9398778769375293,-0.4195804195804196,0.9255669348939283,-0.3254661887309195,-0.3333333333333333,-0.5,0.0,0.0,0.0,-2.0,0.8333333333333334,1.2,2.3333333333333335,1.0,2,1,4,1,2,0,3,0,4,1,0,0,0,0,0,2
-0.3076923076923077,0.0,-0.6763005780346821,-0.16666666666666666,0.0,-0.9389384687646782,0.3916083916083916,-0.29645208485735186,0.06585041685126264,-0.6666666666666666,-0.3333333333333333,0.0,1.0,-0.3333333333333333,2.0,0.16666666666666666,-0.2,-0.3333333333333333,0.4,2,1,2,1,1,1,3,4,6,2,0,0,1,0,3,3
-1.0769230769230769,0.0,0.4638728323699422,0.75,0.0,-0.9379990605918271,0.8391608391608392,-0.36283833211411853,-0.5567280196544363,-0.3333333333333333,-0.16666666666666666,0.0,1.0,-1.0,-1.0,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,1,2,3,3,1,3,4,2,3,0,0,1,0,2,3
1.3076923076923077,0.0,0.6026011560693642,-0.4166666666666667,0.0,-0.937059652418976,0.3356643356643357,1.9217264081931236,0.627129566233034,0.0,0.3333333333333333,0.0,-1.0,2.3333333333333335,0.0,3.3333333333333335,1.0,0.6666666666666666,0.8,2,2,4,1,1,0,2,1,3,3,1,0,0,0,0,2
0.15384615384615385,0.0,-0.6228323699421965,-0.4166666666666667,0.0,-0.9361202442461249,-0.5874125874125874,-0.17831016825164595,-0.7998308429658867,1.0,-0.5,0.0,-1.0,-0.4444444444444444,0.0,-0.3333333333333333,-0.2,0.0,-0.2,2,1,0,1,3,1,0,4,6,3,2,0,1,0,0,2
-0.9230769230769231,0.0,-0.18641618497109827,0.3333333333333333,0.0,-0.9342414279004227,0.8391608391608392,-0.16605705925384054,-0.4835877401425752,-0.6666666666666666,0.6666666666666666,0.0,0.0,-0.5555555555555556,2.0,-0.16666666666666666,-0.2,0.0,0.0,0,1,2,4,1,0,3,3,4,0,0,0,0,0,3,3
0.0,1.0,0.6011560693641619,0.16666666666666666,0.0,-0.9333020197275717,0.44755244755244755,-0.2765179224579371,-0.5839542470498208,1.6666666666666667,1.5,0.0,-1.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.0,2,2,4,1,0,1,2,4,8,1,2,0,0,1,2,2
-0.15384615384615385,0.0,-0.5534682080924855,0.0,0.0,-0.9323626115547206,-0.36363636363636365,1.293891733723482,0.5684884610737444,-0.6666666666666666,-0.5,0.0,-1.0,0.3333333333333333,1.0,1.1666666666666667,0.6,0.3333333333333333,1.6,2,1,4,1,1,0,0,0,5,2,2,0,0,0,0,2
-1.1538461538461537,0.0,-0.5939306358381503,0.6666666666666666,0.0,-0.9304837952090184,0.8391608391608392,-0.6742867593269934,0.4064199121994442,-0.3333333333333333,0.0,0.0,-1.0,-1.1111111111111112,3.0,-0.8333333333333334,-0.6,-0.3333333333333333,-0.6,2,1,2,1,0,1,0,4,6,3,2,0,0,0,3,2
-0.15384615384615385,1.0,-0.14884393063583815,-0.08333333333333333,0.0,-0.9295443870361673,0.4755244755244755,-0.3582662765179225,0.23089935156470257,0.0,-0.5,0.0,-1.0,-0.2222222222222222,-1.0,-0.16666666666666666,-0.2,0.0,0.0,2,1,1,3,2,1,0,4,6,1,2,0,0,0,0,2
1.3076923076923077,0.0,0.6936416184971098,-0.16666666666666666,0.0,-0.9286049788633162,-0.22377622377622378,2.5923555230431603,-0.2819686656732047,0.6666666666666666,-0.5,0.0,0.0,1.7777777777777777,0.0,1.5,2.0,1.0,1.0,2,1,0,4,0,0,0,2,3,0,0,0,0,0,3,3
-0.3076923076923077,1.0,0.4667630057803468,0.75,0.0,-0.927665570690465,0.16783216783216784,-0.182882223847842,-0.7696242297313626,-0.3333333333333333,1.3333333333333333,0.0,-1.0,0.0,2.0,0.8333333333333334,-0.2,1.6666666666666667,0.8,1,1,1,1,2,0,1,4,6,1,2,0,1,1,2,2
0.46153846153846156,0.0,-0.16040462427745664,0.08333333333333333,0.0,-0.9257867543447628,-0.5034965034965035,0.34857351865398684,0.5588223448386966,-0.6666666666666666,-0.5,0.0,0.0,0.0,-1.0,0.6666666666666666,0.8,1.0,-0.2,2,2,4,2,0,1,0,3,7,2,1,0,0,0,3,2
0.6153846153846154,0.0,-0.46965317919075145,0.0,0.0,-0.9248473461719117,-0.6713286713286714,0.97457937088515,-0.9780095855652664,0.3333333333333333,0.0,0.0,0.0,1.5555555555555556,1.0,2.8333333333333335,0.6,1.3333333333333333,2.8,2,1,4,3,1,0,2,0,0,3,1,0,0,0,3,2
0.7692307692307693,0.0,-0.14017341040462428,-0.4166666666666667,0.0,-0.9229685298262095,0.4755244755244755,2.5654718361375273,0.6916508921019775,0.3333333333333333,-0.3333333333333333,0.0,-1.0,1.3333333333333333,-1.0,-0.5,-0.2,0.3333333333333333,-0.4,2,2,4,2,2,0,0,2,3,1,2,0,0,0,3,3
-0.23076923076923078,0.0,0.17630057803468208,-0.4166666666666667,0.0,-0.9220291216533584,0.3356643356643357,-0.44312362838332114,-0.6094083531354465,0.6666666666666666,-0.5,0.0,-1.0,-0.3333333333333333,0.0,-0.6666666666666666,-0.4,-0.3333333333333333,-0.6,2,1,0,3,0,1,0,4,2,3,2,0,0,0,3,2
0.6153846153846154,0.0,0.9494219653179191,0.25,0.0,-0.9210897134805073,-0.6993006993006993,0.2827359180687637,0.39353175721938055,0.0,-0.16666666666666666,0.0,-1.0,-0.1111111111111111,2.0,-0.16666666666666666,-0.2,0.0,0.0,2,1,4,4,3,1,0,3,0,3,1,0,1,0,3,1
-0.46153846153846156,0.0,-0.9783236994219653,0.16666666666666666,0.0,-0.9201503053076562,0.4755244755244755,-0.4961594732991953,0.1515566474686858,-0.3333333333333333,-0.16666666666666666,0.0,-1.0,0.0,2.0,0.8333333333333334,-0.6,0.0,1.0,2,1,2,3,3,1,2,4,2,0,2,0,0,0,1,2
0.23076923076923078,1.0,0.13439306358381503,-0.16666666666666666,0.0,-0.9192108971348051,-0.27972027972027974,-0.5181053401609363,-0.8780458335011478,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,2,2,0,5,3,1,0,3,8,3,1,0,0,0,0,1
-0.9230769230769231,1.0,0.015895953757225433,-0.5,0.0,-0.9163926726162518,-0.13986013986013987,-0.48024871982443307,-0.9034193886181481,0.0,0.3333333333333333,0.0,0.0,-0.4444444444444444,-1.0,-0.5,-0.6,0.3333333333333333,-0.6,2,1,0,3,2,1,0,4,6,3,1,0,1,0,1,3
0.5384615384615384,0.0,0.680635838150289,-0.4166666666666667,0.0,-0.9154532644434007,0.16783216783216784,-0.4158741770299927,0.619235571307745,-0.3333333333333333,-0.3333333333333333,0.0,1.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.2,2,1,2,3,3,0,3,4,6,0,0,0,0,0,3,3
1.0769230769230769,1.0,0.0968208092485549,-0.3333333333333333,0.0,-0.9145138562705496,0.5594405594405595,-0.4089246525237747,-0.8397841234040839,-0.3333333333333333,0.0,0.0,-1.0,-0.7777777777777778,-1.0,-0.3333333333333333,-0.2,-0.3333333333333333,-0.2,2,2,2,2,1,1,2,4,8,0,1,0,1,0,0,2
-0.07692307692307693,0.0,0.12716763005780346,-0.4166666666666667,0.0,-0.9126350399248473,0.8671328671328671,-0.5312728602779809,-0.3663860807926215,-0.3333333333333333,-0.16666666666666666,0.0,-1.0,-0.8888888888888888,0.0,-0.5,-0.2,0.3333333333333333,-0.2,2,2,0,2,3,0,0,4,8,3,1,0,0,0,1,2
